fold_id,pair,pair_scope,cost_bps,threshold_bps,regime_policy,train_start,train_end,test_start,test_end,oos_kind,execution_model,allowed_entry_regimes,forbidden_entry_regimes,train_event_count,train_sample_status,parameters_selected_on,parameters_frozen,total_signal_count,realized_event_count,censored_event_count,censor_rate,event_count,mean_net_bps,median_net_bps,win_rate,mae_bps,mfe_bps,holding_minutes,mean_mae_bps,median_mae_bps,mean_mfe_bps,median_mfe_bps,mean_holding_minutes,median_holding_minutes,capital_occupancy_rate,same_pair_blocked_overlap_signal_count,cross_pair_overlapping_event_count,naive_event_bootstrap_ci_low,naive_event_bootstrap_ci_high,block_bootstrap_ci_low,block_bootstrap_ci_high,bootstrap_mean_ci_low_bps,bootstrap_mean_ci_high_bps,bootstrap_method_primary,bootstrap_confidence_level,bootstrap_samples,total_test_signals
3,binance/gate,GATE_PAIRS,40,100,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,2,2,0,0.0,2,-1.4375933675508588,-1.4375933675508588,0.5,30.237847930009167,45.745499716339786,30.0,30.237847930009167,30.237847930009167,45.745499716339786,45.745499716339786,30.0,30.0,0.020618556701030927,1,0,-30.112297480295833,27.237110745194116,-1.4375933675508588,-1.4375933675508588,-1.4375933675508588,-1.4375933675508588,DAY_BLOCK_BOOTSTRAP,0.95,2000,2
3,binance/gate,GATE_PAIRS,80,100,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,2,2,0,0.0,2,-41.43759336755086,-41.43759336755086,0.0,30.237847930009167,45.745499716339786,30.0,30.237847930009167,30.237847930009167,45.745499716339786,45.745499716339786,30.0,30.0,0.020618556701030927,1,0,-70.11229748029584,-12.762889254805884,-41.43759336755086,-41.43759336755086,-41.43759336755086,-41.43759336755086,DAY_BLOCK_BOOTSTRAP,0.95,2000,2
3,binance/gate,GATE_PAIRS,20,150,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/gate,GATE_PAIRS,40,150,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/gate,GATE_PAIRS,80,150,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/gate,GATE_PAIRS,20,200,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/gate,GATE_PAIRS,40,200,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/gate,GATE_PAIRS,80,200,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/hyperliquid,NON_GATE_PAIRS,20,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,1,1,0,0.0,1,19.188477966005827,19.188477966005827,1.0,-15.878883082433015,74.61417293457062,30.0,-15.878883082433015,-15.878883082433015,74.61417293457062,74.61417293457062,30.0,30.0,0.010309278350515464,0,0,19.188477966005827,19.188477966005827,19.188477966005827,19.188477966005827,19.188477966005827,19.188477966005827,DAY_BLOCK_BOOTSTRAP,0.95,2000,1
3,binance/hyperliquid,NON_GATE_PAIRS,40,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,1,1,0,0.0,1,-0.8115220339941729,-0.8115220339941729,0.0,-15.878883082433015,74.61417293457062,30.0,-15.878883082433015,-15.878883082433015,74.61417293457062,74.61417293457062,30.0,30.0,0.010309278350515464,0,0,-0.8115220339941729,-0.8115220339941729,-0.8115220339941729,-0.8115220339941729,-0.8115220339941729,-0.8115220339941729,DAY_BLOCK_BOOTSTRAP,0.95,2000,1
3,binance/hyperliquid,NON_GATE_PAIRS,80,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,1,1,0,0.0,1,-40.81152203399417,-40.81152203399417,0.0,-15.878883082433015,74.61417293457062,30.0,-15.878883082433015,-15.878883082433015,74.61417293457062,74.61417293457062,30.0,30.0,0.010309278350515464,0,0,-40.81152203399417,-40.81152203399417,-40.81152203399417,-40.81152203399417,-40.81152203399417,-40.81152203399417,DAY_BLOCK_BOOTSTRAP,0.95,2000,1
3,binance/hyperliquid,NON_GATE_PAIRS,20,150,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/hyperliquid,NON_GATE_PAIRS,40,150,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/hyperliquid,NON_GATE_PAIRS,80,150,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/hyperliquid,NON_GATE_PAIRS,20,200,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/hyperliquid,NON_GATE_PAIRS,40,200,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/hyperliquid,NON_GATE_PAIRS,80,200,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,20,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,40,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,80,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,20,150,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,40,150,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,80,150,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,20,200,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,40,200,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,binance/okx,NON_GATE_PAIRS,80,200,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,20,100,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,40,100,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,80,100,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,20,150,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,40,150,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,80,150,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,20,200,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,40,200,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/gate,GATE_PAIRS,80,200,GATE_CAUSAL_ALLOWED_NORMAL_TRANSIENT,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NORMAL|TRANSIENT_DISLOCATION,STRUCTURAL_PREMIUM|STALE_OR_INVALID,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,0,0,0,,0,,,,,,,,,,,,,0.0,0,0,,,,,,,DAY_BLOCK_BOOTSTRAP,0.95,2000,0
3,bitget/hyperliquid,NON_GATE_PAIRS,20,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,19,OK,NOT_APPLICABLE_FIXED_SCENARIO,True,15,13,2,0.13333333333333333,13,-8.08082619829839,-11.283583566566984,0.23076923076923078,-6.203723088770581,13.865493014100398,51.92307692307692,-6.203723088770581,-0.4589737636173652,13.865493014100398,11.089897008749183,51.92307692307692,30.0,0.23195876288659795,27,0,-14.350663184030259,-0.44486718398643565,-13.526392513055969,0.48884502198930985,-13.526392513055969,0.48884502198930985,DAY_BLOCK_BOOTSTRAP,0.95,2000,15
3,bitget/hyperliquid,NON_GATE_PAIRS,40,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,19,OK,NOT_APPLICABLE_FIXED_SCENARIO,True,15,13,2,0.13333333333333333,13,-28.08082619829839,-31.283583566566982,0.07692307692307693,-6.203723088770581,13.865493014100398,51.92307692307692,-6.203723088770581,-0.4589737636173652,13.865493014100398,11.089897008749183,51.92307692307692,30.0,0.23195876288659795,27,0,-34.32891631886848,-20.32623382897881,-33.526392513055974,-19.51115497801069,-33.526392513055974,-19.51115497801069,DAY_BLOCK_BOOTSTRAP,0.95,2000,15
3,bitget/hyperliquid,NON_GATE_PAIRS,80,100,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,19,OK,NOT_APPLICABLE_FIXED_SCENARIO,True,15,13,2,0.13333333333333333,13,-68.0808261982984,-71.28358356656699,0.0,-6.203723088770581,13.865493014100398,51.92307692307692,-6.203723088770581,-0.4589737636173652,13.865493014100398,11.089897008749183,51.92307692307692,30.0,0.23195876288659795,27,0,-74.06569440545357,-59.91819698938565,-73.52639251305597,-59.511154978010694,-73.52639251305597,-59.511154978010694,DAY_BLOCK_BOOTSTRAP,0.95,2000,15
3,bitget/hyperliquid,NON_GATE_PAIRS,20,150,NO_GATE_REGIME_FILTER,2026-06-14 07:00:00+00:00,2026-06-21 08:30:00+00:00,2026-06-21 08:30:00+00:00,2026-06-23 09:00:00+00:00,HISTORICAL_ROLLING_PSEUDO_OOS,NEXT_BAR_OPEN_PROXY,NOT_APPLICABLE,NOT_APPLICABLE,0,INSUFFICIENT_TRAIN_SAMPLE,NOT_APPLICABLE_FIXED_SCENARIO,True,2,2,0,0.0,2,27.46178154460034,27.46178154460034,1.0,45.21960656525215,45.21960656525215,15.0,45.21960656525215,45.21960656525215,45.21960656525215,45.21960656525215,15.0,15.0,0.010309278350515464,0,0,25.097577340485792,29.825985748714885,25.097577340485792,29.825985748714885,25.097577340485792,29.825985748714885,DAY_BLOCK_BOOTSTRAP,0.95,2000,2
