fold_id,pair,cost_bps,threshold_bps,train_start,train_end,test_start,test_end,regime_lookback_bars,regime_persistence_ratio,regime_structural_abs_bps,regime_transient_abs_bps,execution_model,selected_on,frozen_during_test
4,binance/hyperliquid,40,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,55.34415048506092,55.34415048506092,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,binance/hyperliquid,80,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,55.34415048506092,55.34415048506092,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,binance/okx,20,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,15.338328944740898,15.338328944740898,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,binance/okx,40,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,15.338328944740898,15.338328944740898,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,binance/okx,80,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,15.338328944740898,15.338328944740898,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/gate,20,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,38.89222589935493,38.89222589935493,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/gate,40,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,38.89222589935493,38.89222589935493,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/gate,80,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,38.89222589935493,38.89222589935493,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/hyperliquid,20,150,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,32,0.9,102.24867913406698,93.20087981891825,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/hyperliquid,40,150,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,32,0.9,102.24867913406698,93.20087981891825,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/hyperliquid,80,150,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,32,0.9,102.24867913406698,93.20087981891825,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/okx,20,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,54.1582540805437,54.1582540805437,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/okx,40,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,54.1582540805437,54.1582540805437,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,bitget/okx,80,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,54.1582540805437,54.1582540805437,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,gate/hyperliquid,20,100,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,32,0.8,62.7705846284812,62.7705846284812,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,gate/hyperliquid,40,100,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,32,0.8,62.7705846284812,62.7705846284812,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,gate/hyperliquid,80,100,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,32,0.8,62.7705846284812,62.7705846284812,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,gate/okx,20,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,22.19730105404301,22.19730105404301,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,gate/okx,40,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,22.19730105404301,22.19730105404301,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,gate/okx,80,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,22.19730105404301,22.19730105404301,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,hyperliquid/okx,20,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,46.497961294290704,46.497961294290704,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,hyperliquid/okx,40,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,46.497961294290704,46.497961294290704,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
4,hyperliquid/okx,80,200,2026-06-16 07:30:00+00:00,2026-06-23 09:00:00+00:00,2026-06-23 09:00:00+00:00,2026-06-25 09:30:00+00:00,8,0.8,46.497961294290704,46.497961294290704,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/bitget,20,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.9,72.02942589872839,60.97647161769781,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/bitget,40,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.9,72.02942589872839,60.97647161769781,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/bitget,80,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.9,72.02942589872839,60.97647161769781,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/gate,20,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,47.71402075384757,47.71402075384757,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/gate,40,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,47.71402075384757,47.71402075384757,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/gate,80,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,47.71402075384757,47.71402075384757,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/hyperliquid,20,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,53.461528380197166,53.461528380197166,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/hyperliquid,40,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,53.461528380197166,53.461528380197166,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/hyperliquid,80,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,53.461528380197166,53.461528380197166,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/okx,20,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,16.20089370649326,16.20089370649326,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/okx,40,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,16.20089370649326,16.20089370649326,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,binance/okx,80,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,16.20089370649326,16.20089370649326,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/gate,20,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.9,67.55046573471994,44.77295014651074,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/gate,40,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.9,67.55046573471994,44.77295014651074,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/gate,80,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.9,67.55046573471994,44.77295014651074,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/hyperliquid,20,150,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,102.55177630902125,102.55177630902125,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/hyperliquid,40,150,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,102.55177630902125,102.55177630902125,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/hyperliquid,80,150,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,102.55177630902125,102.55177630902125,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/okx,20,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.9,87.40445458265557,69.21838734304458,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/okx,40,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.9,87.40445458265557,69.21838734304458,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,bitget/okx,80,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.9,87.40445458265557,69.21838734304458,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,gate/hyperliquid,20,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,95.99778751664736,95.99778751664736,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,gate/hyperliquid,40,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,95.99778751664736,95.99778751664736,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,gate/hyperliquid,80,100,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,95.99778751664736,95.99778751664736,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,gate/okx,20,150,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,67.70793807518533,67.70793807518533,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,gate/okx,40,150,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,67.70793807518533,67.70793807518533,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,gate/okx,80,150,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,32,0.8,67.70793807518533,67.70793807518533,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,hyperliquid/okx,20,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,45.84040626606611,45.84040626606611,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,hyperliquid/okx,40,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,45.84040626606611,45.84040626606611,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
5,hyperliquid/okx,80,200,2026-06-18 08:00:00+00:00,2026-06-25 09:30:00+00:00,2026-06-25 09:30:00+00:00,2026-06-27 10:00:00+00:00,8,0.8,45.84040626606611,45.84040626606611,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/bitget,20,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.9,72.02942589872839,60.89595376033489,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/bitget,40,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.9,72.02942589872839,60.89595376033489,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/bitget,80,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.9,72.02942589872839,60.89595376033489,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/gate,20,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,149.5249796617812,149.5249796617812,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/gate,40,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,149.5249796617812,149.5249796617812,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/gate,80,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,149.5249796617812,149.5249796617812,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/hyperliquid,20,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,51.35756218995502,51.35756218995502,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/hyperliquid,40,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,51.35756218995502,51.35756218995502,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/hyperliquid,80,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,51.35756218995502,51.35756218995502,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/okx,20,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,15.6078012381371,15.6078012381371,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/okx,40,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,15.6078012381371,15.6078012381371,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,binance/okx,80,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,15.6078012381371,15.6078012381371,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/gate,20,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.8,103.12438896623485,103.12438896623485,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/gate,40,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.8,103.12438896623485,103.12438896623485,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/gate,80,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.8,103.12438896623485,103.12438896623485,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/hyperliquid,20,150,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.8,101.26795192188003,101.26795192188003,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/hyperliquid,40,150,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.8,101.26795192188003,101.26795192188003,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/hyperliquid,80,150,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.8,101.26795192188003,101.26795192188003,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/okx,20,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.9,87.40445458265557,70.49184989021528,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/okx,40,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.9,87.40445458265557,70.49184989021528,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,bitget/okx,80,100,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.9,87.40445458265557,70.49184989021528,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,gate/hyperliquid,20,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,160.74256918428887,160.74256918428887,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,gate/hyperliquid,40,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,160.74256918428887,160.74256918428887,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,gate/hyperliquid,80,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,160.74256918428887,160.74256918428887,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,gate/okx,20,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.9,178.3040632436538,153.52793868564157,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,gate/okx,40,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.9,178.3040632436538,153.52793868564157,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,gate/okx,80,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,32,0.9,178.3040632436538,153.52793868564157,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,hyperliquid/okx,20,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,39.17616310162698,39.17616310162698,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,hyperliquid/okx,40,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,39.17616310162698,39.17616310162698,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
6,hyperliquid/okx,80,200,2026-06-20 08:15:00+00:00,2026-06-27 10:00:00+00:00,2026-06-27 10:00:00+00:00,2026-06-29 10:30:00+00:00,8,0.8,39.17616310162698,39.17616310162698,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/bitget,20,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,32,0.9,70.72967217593694,59.23203415569657,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/bitget,40,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,32,0.9,70.72967217593694,59.23203415569657,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/bitget,80,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,32,0.9,70.72967217593694,59.23203415569657,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/gate,20,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,160.7600742260828,160.7600742260828,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/gate,40,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,160.7600742260828,160.7600742260828,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/gate,80,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,160.7600742260828,160.7600742260828,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/hyperliquid,20,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,38.457764024999555,38.457764024999555,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/hyperliquid,40,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,38.457764024999555,38.457764024999555,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/hyperliquid,80,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,38.457764024999555,38.457764024999555,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/okx,20,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,14.367820208268494,14.367820208268494,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/okx,40,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,14.367820208268494,14.367820208268494,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,binance/okx,80,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,14.367820208268494,14.367820208268494,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/gate,20,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,32,0.9,138.18802785938394,120.15516671597737,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/gate,40,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,32,0.9,138.18802785938394,120.15516671597737,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/gate,80,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,32,0.9,138.18802785938394,120.15516671597737,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/hyperliquid,20,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,92.06845984839772,92.06845984839772,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/hyperliquid,40,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,92.06845984839772,92.06845984839772,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/hyperliquid,80,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,92.06845984839772,92.06845984839772,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/okx,20,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.9,87.22084365487055,68.13734753693385,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
