pair,strategy_direction,entry_threshold_bps,exit_rule,event_count,median_gross_bps,max_drawdown_proxy_bps,positive_event_count_10bps,positive_event_ratio_10bps,median_net_10bps,p05_net_10bps,p95_net_10bps,positive_event_count_20bps,positive_event_ratio_20bps,median_net_20bps,p05_net_20bps,p95_net_20bps,positive_event_count_40bps,positive_event_ratio_40bps,median_net_40bps,p05_net_40bps,p95_net_40bps,positive_event_count_80bps,positive_event_ratio_80bps,median_net_80bps,p05_net_80bps,p95_net_80bps,positive_event_count_120bps,positive_event_ratio_120bps,median_net_120bps,p05_net_120bps,p95_net_120bps
binance/hyperliquid,funding_optimal_trailing_24h,20,hold_1h,147,2.481739463653632,30.464994660442446,37,0.25170068027210885,-7.518260536346368,-25.006862057981934,9.685904566452052,7,0.047619047619047616,-17.518260536346368,-35.006862057981934,-0.31409543354794744,0,0.0,-37.51826053634637,-55.006862057981934,-20.314095433547948,0,0.0,-77.51826053634636,-95.00686205798193,-60.31409543354795,0,0.0,-117.51826053634636,-135.00686205798192,-100.31409543354795
binance/hyperliquid,funding_optimal_trailing_24h,20,hold_24h,114,3.689148182243253,75.83379233433658,41,0.35964912280701755,-6.310851817756747,-50.62422073784875,18.03745349307226,18,0.15789473684210525,-16.31085181775675,-60.62422073784875,8.037453493072258,0,0.0,-36.31085181775674,-80.62422073784876,-11.962546506927742,0,0.0,-76.31085181775674,-120.62422073784876,-51.962546506927744,0,0.0,-116.31085181775674,-160.62422073784876,-91.96254650692774
binance/hyperliquid,funding_optimal_trailing_24h,20,hold_4h,144,2.8396036944426877,32.34786547547894,52,0.3611111111111111,-7.160396305557312,-29.84463006005163,17.53919869939715,24,0.16666666666666666,-17.160396305557313,-39.844630060051635,7.539198699397152,2,0.013888888888888888,-37.16039630555731,-59.844630060051635,-12.46080130060285,0,0.0,-77.16039630555731,-99.84463006005164,-52.460801300602846,0,0.0,-117.16039630555731,-139.84463006005163,-92.46080130060284
binance/hyperliquid,funding_optimal_trailing_24h,20,hold_72h,18,-16.321704069542747,75.74627490694675,2,0.1111111111111111,-26.321704069542747,-46.46768237392722,0.7294959617998178,0,0.0,-36.32170406954275,-56.46768237392722,-9.270504038200182,0,0.0,-56.32170406954275,-76.46768237392722,-29.270504038200183,0,0.0,-96.32170406954275,-116.46768237392722,-69.27050403820019,0,0.0,-136.32170406954276,-156.46768237392723,-109.27050403820019
binance/hyperliquid,funding_optimal_trailing_24h,20,hold_8h,128,3.2913906794645076,35.45842473019272,40,0.3125,-6.708609320535492,-33.34093399429232,18.892561816439684,18,0.140625,-16.708609320535494,-43.34093399429232,8.892561816439684,0,0.0,-36.708609320535494,-63.34093399429232,-11.107438183560316,0,0.0,-76.70860932053549,-103.34093399429233,-51.10743818356032,0,0.0,-116.70860932053549,-143.34093399429233,-91.10743818356032
binance/hyperliquid,funding_optimal_trailing_24h,20,next_krx_open,128,-2.0644195141452,54.55593109204635,25,0.1953125,-12.0644195141452,-27.879575878825865,17.18343735671483,24,0.1875,-22.0644195141452,-37.87957587882587,7.1834373567148315,0,0.0,-42.0644195141452,-57.87957587882587,-12.816562643285168,0,0.0,-82.0644195141452,-97.87957587882586,-52.81656264328517,0,0.0,-122.0644195141452,-137.87957587882588,-92.81656264328517
binance/hyperliquid,funding_optimal_trailing_24h,20,stop_50bps,78,-72.11540819968982,75.84071086994143,0,0.0,-82.11540819968982,-91.09690371829865,-66.3472403820995,0,0.0,-92.11540819968982,-101.09690371829865,-76.3472403820995,0,0.0,-112.11540819968982,-121.09690371829865,-96.3472403820995,0,0.0,-152.11540819968982,-161.09690371829865,-136.3472403820995,0,0.0,-192.11540819968982,-201.09690371829865,-176.3472403820995
binance/hyperliquid,funding_optimal_trailing_24h,20,target_0bps,35,25.094054269649806,60.27670979279291,22,0.6285714285714286,15.094054269649806,-65.51497433401519,26.274541870031488,21,0.6,5.094054269649806,-75.51497433401519,16.274541870031488,0,0.0,-14.905945730350194,-95.51497433401519,-3.725458129968511,0,0.0,-54.9059457303502,-135.5149743340152,-43.72545812996851,0,0.0,-94.9059457303502,-175.5149743340152,-83.72545812996852
binance/hyperliquid,funding_optimal_trailing_24h,20,target_10bps,137,10.164800991735099,33.017235191486435,69,0.5036496350364964,0.164800991735099,-30.878745024352778,11.651088716907747,9,0.06569343065693431,-9.835199008264901,-40.87874502435278,1.6510887169077466,1,0.0072992700729927005,-29.8351990082649,-60.87874502435278,-18.348911283092253,0,0.0,-69.83519900826491,-100.87874502435278,-58.34891128309225,0,0.0,-109.83519900826491,-140.87874502435278,-98.34891128309225
binance/hyperliquid,funding_optimal_trailing_24h,20,target_20bps,147,0.9942488954088411,19.71247372822286,21,0.14285714285714285,-9.005751104591159,-23.638017617243733,8.789065081946749,7,0.047619047619047616,-19.00575110459116,-33.63801761724373,-1.2109349180532505,1,0.006802721088435374,-39.005751104591155,-53.63801761724373,-21.21093491805325,0,0.0,-79.00575110459116,-93.63801761724373,-61.210934918053255,0,0.0,-119.00575110459116,-133.63801761724372,-101.21093491805325
binance/hyperliquid,funding_optimal_trailing_24h,50,hold_1h,24,-3.7547547484684856,65.41485418627279,1,0.041666666666666664,-13.754754748468486,-60.76207524354989,-1.2354193607660915,0,0.0,-23.754754748468486,-70.76207524354989,-11.235419360766091,0,0.0,-43.754754748468486,-90.76207524354989,-31.23541936076609,0,0.0,-83.75475474846849,-130.76207524354987,-71.23541936076609,0,0.0,-123.75475474846849,-170.76207524354987,-111.23541936076609
binance/hyperliquid,funding_optimal_trailing_24h,50,hold_24h,18,-63.568698316167186,82.37114382602424,0,0.0,-73.56869831616719,-83.98308070144998,-67.70670255347135,0,0.0,-83.56869831616719,-93.98308070144998,-77.70670255347135,0,0.0,-103.56869831616719,-113.98308070144998,-97.70670255347135,0,0.0,-143.56869831616717,-153.98308070144998,-137.70670255347136,0,0.0,-183.56869831616717,-193.98308070144998,-177.70670255347136
binance/hyperliquid,funding_optimal_trailing_24h,50,hold_4h,24,-31.08532685519777,94.41353923407945,0,0.0,-41.08532685519777,-50.13278655478738,-19.03066524879654,0,0.0,-51.08532685519777,-60.13278655478738,-29.03066524879654,0,0.0,-71.08532685519776,-80.13278655478737,-49.030665248796545,0,0.0,-111.08532685519776,-120.13278655478737,-89.03066524879654,0,0.0,-151.08532685519776,-160.13278655478737,-129.03066524879654
binance/hyperliquid,funding_optimal_trailing_24h,50,hold_72h,18,-37.6388030593948,82.37114382602424,0,0.0,-47.6388030593948,-61.43674595722872,-36.690064705659346,0,0.0,-57.6388030593948,-71.43674595722872,-46.690064705659346,0,0.0,-77.6388030593948,-91.43674595722872,-66.69006470565935,0,0.0,-117.6388030593948,-131.43674595722874,-106.69006470565935,0,0.0,-157.6388030593948,-171.43674595722874,-146.69006470565935
binance/hyperliquid,funding_optimal_trailing_24h,50,hold_8h,23,-33.272035165383116,94.41353923407945,0,0.0,-43.272035165383116,-68.24637099730015,-25.768858362668276,0,0.0,-53.272035165383116,-78.24637099730015,-35.76885836266828,0,0.0,-73.27203516538312,-98.24637099730015,-55.76885836266828,0,0.0,-113.27203516538312,-138.24637099730015,-95.76885836266828,0,0.0,-153.2720351653831,-178.24637099730015,-135.76885836266828
binance/hyperliquid,funding_optimal_trailing_24h,50,next_krx_open,23,-7.306620302869334,94.41353923407945,0,0.0,-17.306620302869334,-32.15138940309028,-15.337027615207527,0,0.0,-27.306620302869334,-42.15138940309028,-25.337027615207525,0,0.0,-47.306620302869334,-62.15138940309028,-45.33702761520753,0,0.0,-87.30662030286933,-102.15138940309028,-85.33702761520753,0,0.0,-127.30662030286933,-142.1513894030903,-125.33702761520753
binance/hyperliquid,funding_optimal_trailing_24h,50,stop_50bps,24,-44.300590402981285,59.65479039624927,0,0.0,-54.300590402981285,-62.43447718273249,-53.084038109104945,0,0.0,-64.3005904029813,-72.4344771827325,-63.084038109104945,0,0.0,-84.3005904029813,-92.4344771827325,-83.08403810910494,0,0.0,-124.3005904029813,-132.4344771827325,-123.08403810910494,0,0.0,-164.3005904029813,-172.4344771827325,-163.08403810910494
binance/hyperliquid,funding_optimal_trailing_24h,50,target_0bps,18,-72.79754689218385,82.37114382602424,0,0.0,-82.79754689218385,-84.85743328104434,-80.98169407272027,0,0.0,-92.79754689218385,-94.85743328104434,-90.98169407272027,0,0.0,-112.79754689218385,-114.85743328104434,-110.98169407272027,0,0.0,-152.79754689218385,-154.85743328104434,-150.98169407272027,0,0.0,-192.79754689218385,-194.85743328104434,-190.98169407272027
binance/hyperliquid,funding_optimal_trailing_24h,50,target_10bps,24,-41.36265846807687,85.96782649063613,0,0.0,-51.36265846807687,-64.94437772434829,-49.47274160468539,0,0.0,-61.36265846807687,-74.94437772434829,-59.47274160468539,0,0.0,-81.36265846807689,-94.94437772434829,-79.47274160468538,0,0.0,-121.36265846807689,-134.94437772434827,-119.47274160468538,0,0.0,-161.3626584680769,-174.94437772434827,-159.47274160468538
binance/hyperliquid,funding_optimal_trailing_24h,50,target_20bps,24,-27.296296768873567,76.03342482431405,0,0.0,-37.29629676887357,-55.96268754284863,-35.32675057524116,0,0.0,-47.29629676887357,-65.96268754284863,-45.32675057524116,0,0.0,-67.29629676887356,-85.96268754284863,-65.32675057524116,0,0.0,-107.29629676887356,-125.96268754284863,-105.32675057524116,0,0.0,-147.29629676887356,-165.96268754284864,-145.32675057524116
binance/hyperliquid,funding_optimal_trailing_24h,100,hold_1h,1,-67.21783042520781,69.39705897856341,0,0.0,-77.21783042520781,-77.21783042520781,-77.21783042520781,0,0.0,-87.21783042520781,-87.21783042520781,-87.21783042520781,0,0.0,-107.21783042520781,-107.21783042520781,-107.21783042520781,0,0.0,-147.2178304252078,-147.2178304252078,-147.2178304252078,0,0.0,-187.2178304252078,-187.2178304252078,-187.2178304252078
binance/hyperliquid,funding_optimal_trailing_24h,100,hold_24h,1,-117.47164113147184,135.57506572714016,0,0.0,-127.47164113147184,-127.47164113147184,-127.47164113147184,0,0.0,-137.47164113147184,-137.47164113147184,-137.47164113147184,0,0.0,-157.47164113147184,-157.47164113147184,-157.47164113147184,0,0.0,-197.47164113147184,-197.47164113147184,-197.47164113147184,0,0.0,-237.47164113147184,-237.47164113147184,-237.47164113147184
binance/hyperliquid,funding_optimal_trailing_24h,100,hold_4h,1,-87.47384964552715,118.3680533677979,0,0.0,-97.47384964552715,-97.47384964552715,-97.47384964552715,0,0.0,-107.47384964552715,-107.47384964552715,-107.47384964552715,0,0.0,-127.47384964552715,-127.47384964552715,-127.47384964552715,0,0.0,-167.47384964552714,-167.47384964552714,-167.47384964552714,0,0.0,-207.47384964552714,-207.47384964552714,-207.47384964552714
binance/hyperliquid,funding_optimal_trailing_24h,100,hold_72h,1,-100.28504520663027,135.57506572714016,0,0.0,-110.28504520663027,-110.28504520663027,-110.28504520663027,0,0.0,-120.28504520663027,-120.28504520663027,-120.28504520663027,0,0.0,-140.2850452066303,-140.2850452066303,-140.2850452066303,0,0.0,-180.2850452066303,-180.2850452066303,-180.2850452066303,0,0.0,-220.2850452066303,-220.2850452066303,-220.2850452066303
binance/hyperliquid,funding_optimal_trailing_24h,100,hold_8h,1,-88.88082555972498,118.3680533677979,0,0.0,-98.88082555972498,-98.88082555972498,-98.88082555972498,0,0.0,-108.88082555972498,-108.88082555972498,-108.88082555972498,0,0.0,-128.880825559725,-128.880825559725,-128.880825559725,0,0.0,-168.880825559725,-168.880825559725,-168.880825559725,0,0.0,-208.880825559725,-208.880825559725,-208.880825559725
binance/hyperliquid,funding_optimal_trailing_24h,100,next_krx_open,1,-67.21783042520781,69.39705897856341,0,0.0,-77.21783042520781,-77.21783042520781,-77.21783042520781,0,0.0,-87.21783042520781,-87.21783042520781,-87.21783042520781,0,0.0,-107.21783042520781,-107.21783042520781,-107.21783042520781,0,0.0,-147.2178304252078,-147.2178304252078,-147.2178304252078,0,0.0,-187.2178304252078,-187.2178304252078,-187.2178304252078
binance/hyperliquid,funding_optimal_trailing_24h,100,stop_100bps,1,-94.68438851745637,101.65172551745637,0,0.0,-104.68438851745637,-104.68438851745637,-104.68438851745637,0,0.0,-114.68438851745637,-114.68438851745637,-114.68438851745637,0,0.0,-134.68438851745637,-134.68438851745637,-134.68438851745637,0,0.0,-174.68438851745637,-174.68438851745637,-174.68438851745637,0,0.0,-214.68438851745637,-214.68438851745637,-214.68438851745637
binance/hyperliquid,funding_optimal_trailing_24h,100,stop_50bps,1,-51.48584659780866,52.60607459780866,0,0.0,-61.48584659780866,-61.48584659780866,-61.48584659780866,0,0.0,-71.48584659780866,-71.48584659780866,-71.48584659780866,0,0.0,-91.48584659780866,-91.48584659780866,-91.48584659780866,0,0.0,-131.48584659780866,-131.48584659780866,-131.48584659780866,0,0.0,-171.48584659780866,-171.48584659780866,-171.48584659780866
binance/hyperliquid,funding_optimal_trailing_24h,100,target_0bps,1,-132.78314254994064,135.57506572714016,0,0.0,-142.78314254994064,-142.78314254994064,-142.78314254994064,0,0.0,-152.78314254994064,-152.78314254994064,-152.78314254994064,0,0.0,-172.78314254994064,-172.78314254994064,-172.78314254994064,0,0.0,-212.78314254994064,-212.78314254994064,-212.78314254994064,0,0.0,-252.78314254994064,-252.78314254994064,-252.78314254994064
binance/hyperliquid,funding_optimal_trailing_24h,100,target_10bps,1,-101.34825412583368,108.31559112583368,0,0.0,-111.34825412583368,-111.34825412583368,-111.34825412583368,0,0.0,-121.34825412583368,-121.34825412583368,-121.34825412583368,0,0.0,-141.34825412583368,-141.34825412583368,-141.34825412583368,0,0.0,-181.34825412583368,-181.34825412583368,-181.34825412583368,0,0.0,-221.34825412583368,-221.34825412583368,-221.34825412583368
binance/hyperliquid,funding_optimal_trailing_24h,100,target_20bps,1,-87.10427948414197,94.07161648414197,0,0.0,-97.10427948414197,-97.10427948414197,-97.10427948414197,0,0.0,-107.10427948414197,-107.10427948414197,-107.10427948414197,0,0.0,-127.10427948414197,-127.10427948414197,-127.10427948414197,0,0.0,-167.10427948414195,-167.10427948414195,-167.10427948414195,0,0.0,-207.10427948414195,-207.10427948414195,-207.10427948414195
binance/hyperliquid,price_convergence,20,hold_1h,147,3.536068005269793,27.548769921315206,41,0.2789115646258503,-6.463931994730207,-23.48329942257916,9.886200159724707,8,0.05442176870748299,-16.463931994730206,-33.48329942257916,-0.11379984027529283,0,0.0,-36.46393199473021,-53.48329942257916,-20.11379984027529,0,0.0,-76.4639319947302,-93.48329942257917,-60.11379984027529,0,0.0,-116.4639319947302,-133.48329942257917,-100.11379984027529
binance/hyperliquid,price_convergence,20,hold_24h,114,0.6298928296180388,75.87172463337518,38,0.3333333333333333,-9.37010717038196,-31.981386714580193,30.62422073784875,28,0.24561403508771928,-19.370107170381964,-41.981386714580196,20.62422073784875,7,0.06140350877192982,-39.37010717038196,-61.981386714580196,0.6242207378487494,0,0.0,-79.37010717038196,-101.9813867145802,-39.37577926215125,0,0.0,-119.37010717038196,-141.9813867145802,-79.37577926215126
binance/hyperliquid,price_convergence,20,hold_4h,144,7.145019730026668,70.44209950927828,65,0.4513888888888889,-2.854980269973332,-22.02142923468009,17.565054717003335,29,0.2013888888888889,-12.854980269973332,-32.02142923468009,7.565054717003334,1,0.006944444444444444,-32.85498026997333,-52.02142923468009,-12.434945282996665,0,0.0,-72.85498026997334,-92.0214292346801,-52.434945282996665,0,0.0,-112.85498026997334,-132.02142923468008,-92.43494528299667
binance/hyperliquid,price_convergence,20,hold_72h,18,16.321704069542747,75.74627490694675,15,0.8333333333333334,6.321704069542745,-5.320572039774196,26.467682373927218,8,0.4444444444444444,-3.6782959304572547,-15.320572039774195,16.467682373927218,0,0.0,-23.678295930457253,-35.3205720397742,-3.532317626072781,0,0.0,-63.67829593045725,-75.32057203977419,-43.53231762607278,0,0.0,-103.67829593045725,-115.32057203977419,-83.53231762607278
binance/hyperliquid,price_convergence,20,hold_8h,128,3.4159990471860935,75.87172463337518,44,0.34375,-6.5840009528139065,-22.965180912144792,22.129696854056576,25,0.1953125,-16.58400095281391,-32.96518091214479,12.129696854056576,0,0.0,-36.58400095281391,-52.96518091214479,-7.870303145943423,0,0.0,-76.58400095281391,-92.96518091214479,-47.870303145943424,0,0.0,-116.58400095281391,-132.96518091214477,-87.87030314594342
binance/hyperliquid,price_convergence,20,next_krx_open,128,-1.462622010782102,75.87172463337518,8,0.0625,-11.462622010782102,-36.603961528671455,0.23496400168179746,2,0.015625,-21.462622010782102,-46.603961528671455,-9.765035998318202,0,0.0,-41.4626220107821,-66.60396152867146,-29.765035998318204,0,0.0,-81.4626220107821,-106.60396152867146,-69.7650359983182,0,0.0,-121.4626220107821,-146.60396152867145,-109.7650359983182
binance/hyperliquid,price_convergence,20,stop_50bps,114,-70.66710132734008,75.87172463337518,0,0.0,-80.66710132734008,-90.57357230804459,-50.92559478261201,0,0.0,-90.66710132734008,-100.57357230804459,-60.92559478261201,0,0.0,-110.66710132734008,-120.57357230804459,-80.92559478261201,0,0.0,-150.66710132734008,-160.5735723080446,-120.92559478261201,0,0.0,-190.66710132734008,-200.5735723080446,-160.925594782612
binance/hyperliquid,price_convergence,20,target_0bps,35,35.00927155610688,75.29835593434724,35,1.0,25.00927155610688,12.022954823700479,45.514974334015186,34,0.9714285714285714,15.009271556106881,2.022954823700478,35.514974334015186,13,0.37142857142857144,-4.9907284438931185,-17.977045176299523,15.514974334015188,0,0.0,-44.99072844389312,-57.97704517629952,-24.485025665984814,0,0.0,-84.99072844389312,-97.97704517629953,-64.48502566598482
binance/hyperliquid,price_convergence,20,target_10bps,137,13.94442007056329,75.87172463337518,128,0.9343065693430657,3.9444200705632895,-1.5713927190781736,14.61138146097422,18,0.13138686131386862,-6.0555799294367105,-11.571392719078174,4.61138146097422,1,0.0072992700729927005,-26.05557992943671,-31.571392719078172,-15.38861853902578,0,0.0,-66.0555799294367,-71.57139271907818,-55.38861853902578,0,0.0,-106.0555799294367,-111.57139271907818,-95.38861853902577
binance/hyperliquid,price_convergence,20,target_20bps,147,5.974992195257514,75.29835593434724,45,0.30612244897959184,-4.025007804742486,-8.560054871907088,9.590762555174996,7,0.047619047619047616,-14.025007804742486,-18.560054871907088,-0.4092374448250052,1,0.006802721088435374,-34.025007804742486,-38.560054871907084,-20.409237444825006,0,0.0,-74.02500780474249,-78.56005487190708,-60.409237444825,0,0.0,-114.02500780474249,-118.56005487190708,-100.40923744482501
binance/hyperliquid,price_convergence,50,hold_1h,24,3.7547547484684856,59.69640324596819,11,0.4583333333333333,-6.245245251531514,-18.76458063923392,40.76207524354987,11,0.4583333333333333,-16.245245251531514,-28.76458063923392,30.762075243549877,3,0.125,-36.245245251531514,-48.76458063923392,10.762075243549877,0,0.0,-76.24524525153151,-88.76458063923393,-29.237924756450123,0,0.0,-116.24524525153151,-128.7645806392339,-69.23792475645013
binance/hyperliquid,price_convergence,50,hold_24h,18,63.568698316167186,61.80963591856319,18,1.0,53.568698316167186,47.706702553471345,63.98308070144998,18,1.0,43.568698316167186,37.706702553471345,53.98308070144998,18,1.0,23.568698316167183,17.70670255347134,33.98308070144998,0,0.0,-16.431301683832817,-22.29329744652866,-6.016919298550021,0,0.0,-56.431301683832814,-62.293297446528655,-46.01691929855002
binance/hyperliquid,price_convergence,50,hold_4h,24,31.08532685519777,61.76638338770427,22,0.9166666666666666,21.08532685519777,-0.969334751203462,30.13278655478738,20,0.8333333333333334,11.085326855197769,-10.969334751203462,20.13278655478738,2,0.08333333333333333,-8.914673144802231,-30.969334751203462,0.13278655478737997,0,0.0,-48.91467314480223,-70.96933475120346,-39.86721344521262,0,0.0,-88.91467314480224,-110.96933475120346,-79.86721344521263
binance/hyperliquid,price_convergence,50,hold_72h,18,37.6388030593948,61.80963591856319,18,1.0,27.638803059394803,16.690064705659342,41.43674595722872,18,1.0,17.638803059394803,6.690064705659343,31.436745957228723,8,0.4444444444444444,-2.361196940605197,-13.309935294340658,11.436745957228725,0,0.0,-42.3611969406052,-53.309935294340654,-28.563254042771277,0,0.0,-82.3611969406052,-93.30993529434066,-68.56325404277128
binance/hyperliquid,price_convergence,50,hold_8h,23,33.272035165383116,61.80963591856319,23,1.0,23.272035165383116,5.768858362668271,48.24637099730014,20,0.8695652173913043,13.272035165383116,-4.231141637331729,38.24637099730014,11,0.4782608695652174,-6.727964834616884,-24.231141637331728,18.246370997300136,0,0.0,-46.727964834616884,-64.23114163733173,-21.753629002699864,0,0.0,-86.72796483461688,-104.23114163733173,-61.75362900269986
binance/hyperliquid,price_convergence,50,next_krx_open,23,7.306620302869334,61.80963591856319,4,0.17391304347826086,-2.6933796971306663,-4.6629723847924724,12.151389403090265,2,0.08695652173913043,-12.693379697130666,-14.662972384792473,2.1513894030902656,1,0.043478260869565216,-32.693379697130666,-34.66297238479247,-17.848610596909733,0,0.0,-72.69337969713067,-74.66297238479247,-57.84861059690974,0,0.0,-112.69337969713067,-114.66297238479247,-97.84861059690974
binance/hyperliquid,price_convergence,50,stop_50bps,13,-60.442847850206405,61.80963591856319,0,0.0,-70.4428478502064,-71.82789992148035,-66.922821254091,0,0.0,-80.4428478502064,-81.82789992148035,-76.922821254091,0,0.0,-100.4428478502064,-101.82789992148035,-96.922821254091,0,0.0,-140.44284785020642,-141.82789992148037,-136.922821254091,0,0.0,-180.44284785020642,-181.82789992148037,-176.922821254091
binance/hyperliquid,price_convergence,50,target_0bps,18,72.79754689218385,61.80963591856319,18,1.0,62.797546892183846,60.98169407272028,64.85743328104432,18,1.0,52.797546892183846,50.98169407272028,54.85743328104433,18,1.0,32.797546892183846,30.981694072720277,34.85743328104433,0,0.0,-7.202453107816154,-9.018305927279723,-5.142566718955672,0,0.0,-47.202453107816154,-49.01830592727972,-45.14256671895567
binance/hyperliquid,price_convergence,50,target_10bps,24,41.36265846807687,61.80963591856319,24,1.0,31.362658468076877,29.472741604685385,44.94437772434827,24,1.0,21.362658468076877,19.472741604685385,34.94437772434827,19,0.7916666666666666,1.3626584680768765,-0.5272583953146143,14.94437772434827,1,0.041666666666666664,-38.63734153192313,-40.52725839531461,-25.05562227565173,0,0.0,-78.63734153192311,-80.52725839531462,-65.05562227565173
binance/hyperliquid,price_convergence,50,target_20bps,24,27.296296768873567,61.80963591856319,24,1.0,17.296296768873567,15.326750575241157,35.96268754284863,24,1.0,7.296296768873566,5.326750575241157,25.962687542848624,3,0.125,-12.703703231126434,-14.673249424758843,5.962687542848625,0,0.0,-52.70370323112643,-54.67324942475884,-34.03731245715137,0,0.0,-92.70370323112644,-94.67324942475884,-74.03731245715137
binance/hyperliquid,price_convergence,100,hold_1h,1,67.21783042520781,0.0,1,1.0,57.21783042520781,57.21783042520781,57.21783042520781,1,1.0,47.21783042520781,47.21783042520781,47.21783042520781,1,1.0,27.217830425207808,27.217830425207808,27.217830425207808,0,0.0,-12.782169574792192,-12.782169574792192,-12.782169574792192,0,0.0,-52.78216957479219,-52.78216957479219,-52.78216957479219
binance/hyperliquid,price_convergence,100,hold_24h,1,117.47164113147184,0.0,1,1.0,107.47164113147184,107.47164113147184,107.47164113147184,1,1.0,97.47164113147184,97.47164113147184,97.47164113147184,1,1.0,77.47164113147184,77.47164113147184,77.47164113147184,1,1.0,37.47164113147184,37.47164113147184,37.47164113147184,0,0.0,-2.5283588685281586,-2.5283588685281586,-2.5283588685281586
binance/hyperliquid,price_convergence,100,hold_4h,1,87.47384964552715,0.0,1,1.0,77.47384964552715,77.47384964552715,77.47384964552715,1,1.0,67.47384964552715,67.47384964552715,67.47384964552715,1,1.0,47.47384964552715,47.47384964552715,47.47384964552715,1,1.0,7.473849645527153,7.473849645527153,7.473849645527153,0,0.0,-32.52615035447285,-32.52615035447285,-32.52615035447285
binance/hyperliquid,price_convergence,100,hold_72h,1,100.28504520663027,0.0,1,1.0,90.28504520663027,90.28504520663027,90.28504520663027,1,1.0,80.28504520663027,80.28504520663027,80.28504520663027,1,1.0,60.28504520663027,60.28504520663027,60.28504520663027,1,1.0,20.285045206630272,20.285045206630272,20.285045206630272,0,0.0,-19.714954793369728,-19.714954793369728,-19.714954793369728
binance/hyperliquid,price_convergence,100,hold_8h,1,88.88082555972498,0.0,1,1.0,78.88082555972498,78.88082555972498,78.88082555972498,1,1.0,68.88082555972498,68.88082555972498,68.88082555972498,1,1.0,48.88082555972498,48.88082555972498,48.88082555972498,1,1.0,8.880825559724983,8.880825559724983,8.880825559724983,0,0.0,-31.119174440275017,-31.119174440275017,-31.119174440275017
binance/hyperliquid,price_convergence,100,next_krx_open,1,67.21783042520781,0.0,1,1.0,57.21783042520781,57.21783042520781,57.21783042520781,1,1.0,47.21783042520781,47.21783042520781,47.21783042520781,1,1.0,27.217830425207808,27.217830425207808,27.217830425207808,0,0.0,-12.782169574792192,-12.782169574792192,-12.782169574792192,0,0.0,-52.78216957479219,-52.78216957479219,-52.78216957479219
binance/hyperliquid,price_convergence,100,target_0bps,1,132.78314254994064,0.0,1,1.0,122.78314254994064,122.78314254994064,122.78314254994064,1,1.0,112.78314254994064,112.78314254994064,112.78314254994064,1,1.0,92.78314254994064,92.78314254994064,92.78314254994064,1,1.0,52.783142549940635,52.783142549940635,52.783142549940635,1,1.0,12.783142549940635,12.783142549940635,12.783142549940635
binance/hyperliquid,price_convergence,100,target_10bps,1,101.34825412583368,0.0,1,1.0,91.34825412583368,91.34825412583368,91.34825412583368,1,1.0,81.34825412583368,81.34825412583368,81.34825412583368,1,1.0,61.34825412583368,61.34825412583368,61.34825412583368,1,1.0,21.348254125833677,21.348254125833677,21.348254125833677,0,0.0,-18.651745874166323,-18.651745874166323,-18.651745874166323
binance/hyperliquid,price_convergence,100,target_20bps,1,87.10427948414197,0.0,1,1.0,77.10427948414197,77.10427948414197,77.10427948414197,1,1.0,67.10427948414197,67.10427948414197,67.10427948414197,1,1.0,47.10427948414197,47.10427948414197,47.10427948414197,1,1.0,7.104279484141969,7.104279484141969,7.104279484141969,0,0.0,-32.89572051585803,-32.89572051585803,-32.89572051585803
binance/okx,funding_optimal_trailing_24h,20,hold_1h,1308,-0.36891961102291404,301.20818614351896,288,0.22018348623853212,-10.368919611022914,-33.03158341730688,13.759622263096428,107,0.08180428134556575,-20.368919611022914,-43.03158341730688,3.759622263096429,17,0.012996941896024464,-40.36891961102292,-63.03158341730688,-16.24037773690357,0,0.0,-80.36891961102292,-103.03158341730688,-56.240377736903575,0,0.0,-120.36891961102292,-143.03158341730688,-96.24037773690358
binance/okx,funding_optimal_trailing_24h,20,hold_24h,1283,7.093775802379046,367.5372741680782,600,0.4676539360872954,-2.906224197620954,-47.54933627050107,64.10953635732953,400,0.3117692907248636,-12.906224197620954,-57.54933627050107,54.10953635732953,195,0.151987529228371,-32.90622419762096,-77.54933627050107,34.10953635732953,52,0.04053000779423227,-72.90622419762096,-117.54933627050107,-5.890463642670471,29,0.02260327357755261,-112.90622419762096,-157.54933627050107,-45.89046364267047
binance/okx,funding_optimal_trailing_24h,20,hold_4h,1298,1.5847851579902112,367.5372741680782,408,0.31432973805855163,-8.415214842009789,-40.94613605334724,24.23870783239817,239,0.18412942989214176,-18.41521484200979,-50.94613605334724,14.23870783239817,47,0.0362095531587057,-38.41521484200979,-70.94613605334723,-5.761292167601829,8,0.0061633281972265025,-78.41521484200979,-110.94613605334723,-45.76129216760183,2,0.0015408320493066256,-118.41521484200979,-150.94613605334726,-85.76129216760182
binance/okx,funding_optimal_trailing_24h,20,hold_72h,1241,6.516122884892047,367.5372741680782,589,0.47461724415793716,-3.483877115107953,-70.61939157786873,133.99521954710727,516,0.41579371474617244,-13.483877115107953,-80.61939157786873,123.99521954710727,379,0.30539887187751813,-33.48387711510795,-100.61939157786873,103.99521954710727,221,0.1780821917808219,-73.48387711510796,-140.61939157786873,63.99521954710727,94,0.0757453666398066,-113.48387711510796,-180.61939157786873,23.99521954710727
