timestamp,gate_trade,gate_mark,gate_index,comparison_exchange,comparison_price,spread_bps,gate_volume,gate_raw_source_file,comparison_raw_source_file,warning_flags
2026-07-19 23:52:00+00:00,1177.4,1177.1,1175.49,bitget,1174.61,21.176080384061038,172997.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-19 23:53:00+00:00,1177.2,1176.9,1175.57,bitget,1174.6,19.56198171380125,132900.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-19 23:54:00+00:00,1175.3,1175.2,1173.61,bitget,1172.56,22.48952192728473,83465.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-19 23:55:00+00:00,1178.8,1178.0,1176.32,bitget,1176.08,16.312104941209075,62566.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-19 23:56:00+00:00,1177.1,1176.8,1175.21,bitget,1174.74,17.520433418100016,40724.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-19 23:57:00+00:00,1176.5,1176.5,1174.96,bitget,1174.49,17.099179494595816,51875.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-19 23:58:00+00:00,1178.3,1177.7,1176.0,bitget,1176.22,12.57476889613936,35483.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-19 23:59:00+00:00,1177.7,1177.1,1176.3,bitget,1175.3,15.303519809555814,43422.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:00:00+00:00,1183.3,1180.1,1177.61,bitget,1181.2,-9.31690170668815,332223.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:01:00+00:00,1188.4,1184.9,1181.58,bitget,1186.21,-11.049677155424636,214480.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:02:00+00:00,1208.5,1206.6,1202.06,bitget,1205.76,6.964134706262069,591180.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:03:00+00:00,1202.1,1201.3,1195.98,bitget,1195.58,47.728713994860215,659854.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:04:00+00:00,1216.7,1217.2,1210.77,bitget,1213.85,27.56010777236286,513022.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:05:00+00:00,1226.6,1227.0,1221.61,bitget,1225.01,16.231581437269906,398485.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:06:00+00:00,1230.9,1231.0,1227.66,bitget,1229.04,15.934700248776739,292646.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:07:00+00:00,1234.7,1234.8,1233.45,bitget,1233.54,10.20929045431335,346997.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:08:00+00:00,1246.4,1246.2,1241.81,bitget,1246.02,1.4444952692785038,410782.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:09:00+00:00,1243.3,1244.4,1243.13,bitget,1242.66,13.992424790716822,463547.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-20 00:10:00+00:00,1242.2,1243.2,1241.24,bitget,1241.6,12.878300064392597,479016.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/bitget/3eb6eb6b79b16c759f110eff74fb969589864e1fcf057f9a4ec6216d08398c82.json,
2026-07-15 23:50:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:51:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:52:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:53:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:54:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:55:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:56:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:57:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:58:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-15 23:59:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:00:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:01:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:02:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:03:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:04:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:05:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:06:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:07:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:08:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:09:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 00:10:00+00:00,,,,hyperliquid,,,,,,MISSING_GATE_TRADE
2026-07-16 19:31:00+00:00,1208.1,1207.9,1207.13,hyperliquid,,,8798.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:32:00+00:00,1208.9,1208.9,1208.11,hyperliquid,,,72162.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:33:00+00:00,1208.2,1208.1,1207.31,hyperliquid,,,42077.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:34:00+00:00,1209.4,1209.4,1209.12,hyperliquid,,,22784.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:35:00+00:00,1209.7,1209.8,1209.18,hyperliquid,,,16360.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:36:00+00:00,1209.6,1209.6,1208.9,hyperliquid,,,12124.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:37:00+00:00,1211.3,1211.1,1210.31,hyperliquid,,,7434.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:38:00+00:00,1214.6,1214.6,1213.7,hyperliquid,,,61873.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:39:00+00:00,1213.9,1213.7,1212.92,hyperliquid,,,25014.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:40:00+00:00,1213.3,1213.2,1212.61,hyperliquid,,,42669.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:41:00+00:00,1214.6,1215.0,1214.12,hyperliquid,,,21023.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:42:00+00:00,1213.9,1213.9,1213.31,hyperliquid,,,18021.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:43:00+00:00,1211.6,1211.2,1210.41,hyperliquid,,,7494.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:44:00+00:00,1210.0,1209.7,1208.92,hyperliquid,,,19352.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:45:00+00:00,1211.3,1211.3,1210.51,hyperliquid,,,27044.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:46:00+00:00,1210.0,1209.9,1209.22,hyperliquid,,,25872.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:47:00+00:00,1211.6,1211.3,1210.51,hyperliquid,,,9635.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:48:00+00:00,1213.3,1212.6,1211.78,hyperliquid,,,33265.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:49:00+00:00,1214.2,1214.0,1213.19,hyperliquid,,,19836.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:50:00+00:00,1214.0,1214.6,1214.48,hyperliquid,,,21189.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-16 19:51:00+00:00,1215.4,1215.2,1214.68,hyperliquid,,,22602.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,,
2026-07-19 23:50:00+00:00,1180.1,1179.9,1177.31,hyperliquid,1170.2,82.54967873707538,134261.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:51:00+00:00,1178.9,1178.8,1177.45,hyperliquid,1168.4,88.61622358554759,224671.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:52:00+00:00,1177.4,1177.1,1175.49,hyperliquid,1167.0,86.17379804615767,172997.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:53:00+00:00,1177.2,1176.9,1175.57,hyperliquid,1166.8,86.18850535478208,132900.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:54:00+00:00,1175.3,1175.2,1173.61,hyperliquid,1164.8,88.88888888888965,83465.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:55:00+00:00,1178.8,1178.0,1176.32,hyperliquid,1168.0,85.25149190110827,62566.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:56:00+00:00,1177.1,1176.8,1175.21,hyperliquid,1166.8,85.33879501621438,40724.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:57:00+00:00,1176.5,1176.5,1174.96,hyperliquid,1166.7,83.64629566404878,51875.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:58:00+00:00,1178.3,1177.7,1176.0,hyperliquid,1168.9,75.00213074235023,35483.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-19 23:59:00+00:00,1177.7,1177.1,1176.3,hyperliquid,1167.9,78.46481876332467,43422.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:00:00+00:00,1183.3,1180.1,1177.61,hyperliquid,1173.9,52.67629566694833,332223.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:01:00+00:00,1188.4,1184.9,1181.58,hyperliquid,1179.6,44.829773736520885,214480.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:02:00+00:00,1208.5,1206.6,1202.06,hyperliquid,1199.1,62.35191420376606,591180.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:03:00+00:00,1202.1,1201.3,1195.98,hyperliquid,1191.9,78.55590840715246,659854.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:04:00+00:00,1216.7,1217.2,1210.77,hyperliquid,1209.3,65.11436225015528,513022.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:05:00+00:00,1226.6,1227.0,1221.61,hyperliquid,1220.5,53.11542390194076,398485.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:06:00+00:00,1230.9,1231.0,1227.66,hyperliquid,1225.0,48.85993485342019,292646.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:07:00+00:00,1234.7,1234.8,1233.45,hyperliquid,1229.9,39.761431411529706,346997.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:08:00+00:00,1246.4,1246.2,1241.81,hyperliquid,1243.1,24.906600249067097,410782.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:09:00+00:00,1243.3,1244.4,1243.13,hyperliquid,1240.4,32.19575016097875,463547.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-20 00:10:00+00:00,1242.2,1243.2,1241.24,hyperliquid,1238.1,41.10748398017278,479016.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/hyperliquid/5ffa4ed2e6635b3ef42494568278eb06b6b2f190f2ca1254417ce4f4cfe29bab.json,
2026-07-15 23:50:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:51:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:52:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:53:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:54:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:55:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:56:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:57:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:58:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-15 23:59:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:00:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:01:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:02:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:03:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:04:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:05:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:06:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:07:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:08:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:09:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 00:10:00+00:00,,,,okx,,,,,,MISSING_GATE_TRADE
2026-07-16 19:31:00+00:00,1208.1,1207.9,1207.13,okx,1184.14,198.65888530292128,8798.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:32:00+00:00,1208.9,1208.9,1208.11,okx,1184.82,201.19312200257465,72162.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:33:00+00:00,1208.2,1208.1,1207.31,okx,1183.77,203.4391501210344,42077.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:34:00+00:00,1209.4,1209.4,1209.12,okx,1185.52,199.422110133116,22784.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:35:00+00:00,1209.7,1209.8,1209.18,okx,1185.65,201.63226116178475,16360.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:36:00+00:00,1209.6,1209.6,1208.9,okx,1185.45,201.66593599298437,12124.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:37:00+00:00,1211.3,1211.1,1210.31,okx,1187.13,199.8974243504568,7434.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:38:00+00:00,1214.6,1214.6,1213.7,okx,1189.91,205.36408665382822,61873.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:39:00+00:00,1213.9,1213.7,1212.92,okx,1189.63,200.30540957754397,25014.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:40:00+00:00,1213.3,1213.2,1212.61,okx,1188.65,204.42575514707372,42669.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:41:00+00:00,1214.6,1215.0,1214.12,okx,1190.03,207.6481374452712,21023.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:42:00+00:00,1213.9,1213.9,1213.31,okx,1189.63,201.95296085341127,18021.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:43:00+00:00,1211.6,1211.2,1210.41,okx,1187.08,201.1441533098731,7494.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:44:00+00:00,1210.0,1209.7,1208.92,okx,1185.79,199.62512888803613,19352.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:45:00+00:00,1211.3,1211.3,1210.51,okx,1187.57,197.84315115033343,27044.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:46:00+00:00,1210.0,1209.9,1209.22,okx,1187.48,187.03751595491806,25872.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:47:00+00:00,1211.6,1211.3,1210.51,okx,1188.01,194.13914833848037,9635.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:48:00+00:00,1213.3,1212.6,1211.78,okx,1188.67,199.3111978244832,33265.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:49:00+00:00,1214.2,1214.0,1213.19,okx,1189.93,200.25541509112105,19836.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
